ticker,symbol,yearReport,lengthReport,risk_score,risk_label,risk_reasoning,high_risk_count,medium_risk_count,composite_rules_count,high_risk_indicators,medium_risk_indicators,composite_rules_activated,risk_types_detected,high_risk_details,composite_risk_details
MSN,MSN,2018,1,1.0,High,"Các chỉ số có rủi ro cao: A1 (Current ratio thấp cho thấy doanh nghiệp có nguy cơ gặp khó khăn thanh khoản.), A2 (Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh.), B2 (Debt to equity ratio cao cho thấy doanh nghiệp phụ thuộc quá nhiều vào vốn vay so với vốn chủ sở hữu.) | Phát hiện 3 vấn đề phức hợp: debt_servicing_risk - Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ.; asset_utilization_risk - Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.",9,2,3,"A1, A2, B2, B3, C1, C2, C3, D2, D3","A3, B1","R4, R7, R12","asset_utilization_risk, working_capital_inefficiency, debt_servicing_risk","A1: Current ratio thấp cho thấy doanh nghiệp có nguy cơ gặp khó khăn thanh khoản. | A2: Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh. | B2: Debt to equity ratio cao cho thấy doanh nghiệp phụ thuộc quá nhiều vào vốn vay so với vốn chủ sở hữu. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R4 (debt_servicing_risk): Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
MSN,MSN,2017,4,0.9583,High,"Các chỉ số có rủi ro cao: A1 (Current ratio thấp cho thấy doanh nghiệp có nguy cơ gặp khó khăn thanh khoản.), A2 (Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh.), B2 (Debt to equity ratio cao cho thấy doanh nghiệp phụ thuộc quá nhiều vào vốn vay so với vốn chủ sở hữu.) | Phát hiện 2 vấn đề phức hợp: debt_servicing_risk - Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ.; asset_utilization_risk - Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.",8,3,2,"A1, A2, B2, B3, C1, C3, D2, D3","A3, B1, C2","R4, R7","asset_utilization_risk, debt_servicing_risk","A1: Current ratio thấp cho thấy doanh nghiệp có nguy cơ gặp khó khăn thanh khoản. | A2: Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh. | B2: Debt to equity ratio cao cho thấy doanh nghiệp phụ thuộc quá nhiều vào vốn vay so với vốn chủ sở hữu. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R4 (debt_servicing_risk): Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.
MSN,MSN,2017,3,0.9417,High,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 3 vấn đề phức hợp: debt_servicing_risk - Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ.; asset_utilization_risk - Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.",6,5,3,"B3, C1, C2, C3, D2, D3","A1, A2, A3, B1, B2","R4, R7, R12","asset_utilization_risk, working_capital_inefficiency, debt_servicing_risk","B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R4 (debt_servicing_risk): Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
MSN,MSN,2017,2,1.0,High,"Các chỉ số có rủi ro cao: A2 (Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.) | Phát hiện 5 vấn đề phức hợp: debt_servicing_risk - Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ.; operational_inefficiency - Hiệu quả hoạt động thấp kết hợp với tỷ suất lợi nhuận kém cho thấy doanh nghiệp cần cải thiện quy trình vận hành.",8,4,5,"A2, B3, C1, C2, C3, D1, D2, D3","A1, A3, B1, B2","R4, R5, R7, R9, R12","debt_servicing_risk, working_capital_inefficiency, operational_inefficiency, asset_utilization_risk, severe_profitability_risk","A2: Quick ratio thấp cho thấy doanh nghiệp có nguy cơ khó khăn trong thanh toán nhanh. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D1: ROS thấp cho thấy doanh nghiệp có tỷ suất lợi nhuận kém, cần xem xét lại chiến lược kinh doanh. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R4 (debt_servicing_risk): Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ. | R5 (operational_inefficiency): Hiệu quả hoạt động thấp kết hợp với tỷ suất lợi nhuận kém cho thấy doanh nghiệp cần cải thiện quy trình vận hành. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản. | R9 (severe_profitability_risk): Tất cả các chỉ số sinh lợi đều ở mức thấp cho thấy doanh nghiệp đang gặp khó khăn nghiêm trọng về khả năng tạo lợi nhuận. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
MSN,MSN,2017,1,1.0,High,"Các chỉ số có rủi ro cao: B2 (Debt to equity ratio cao cho thấy doanh nghiệp phụ thuộc quá nhiều vào vốn vay so với vốn chủ sở hữu.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.) | Phát hiện 5 vấn đề phức hợp: debt_servicing_risk - Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ.; operational_inefficiency - Hiệu quả hoạt động thấp kết hợp với tỷ suất lợi nhuận kém cho thấy doanh nghiệp cần cải thiện quy trình vận hành.",8,3,5,"B2, B3, C1, C2, C3, D1, D2, D3","A1, A2, B1","R4, R5, R7, R9, R12","debt_servicing_risk, working_capital_inefficiency, operational_inefficiency, asset_utilization_risk, severe_profitability_risk","B2: Debt to equity ratio cao cho thấy doanh nghiệp phụ thuộc quá nhiều vào vốn vay so với vốn chủ sở hữu. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D1: ROS thấp cho thấy doanh nghiệp có tỷ suất lợi nhuận kém, cần xem xét lại chiến lược kinh doanh. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R4 (debt_servicing_risk): Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ. | R5 (operational_inefficiency): Hiệu quả hoạt động thấp kết hợp với tỷ suất lợi nhuận kém cho thấy doanh nghiệp cần cải thiện quy trình vận hành. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản. | R9 (severe_profitability_risk): Tất cả các chỉ số sinh lợi đều ở mức thấp cho thấy doanh nghiệp đang gặp khó khăn nghiêm trọng về khả năng tạo lợi nhuận. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
MSN,MSN,2016,4,1.0,High,"Các chỉ số có rủi ro cao: B1 (Debt ratio cao cho thấy doanh nghiệp phụ thuộc nhiều vào nợ vay, có rủi ro tài chính cao.), B2 (Debt to equity ratio cao cho thấy doanh nghiệp phụ thuộc quá nhiều vào vốn vay so với vốn chủ sở hữu.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.) | Phát hiện 3 vấn đề phức hợp: financial_distress - Tỷ lệ nợ cao kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp có nguy cơ gặp khó khăn tài chính nghiêm trọng.; debt_servicing_risk - Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ.",7,4,3,"B1, B2, B3, C1, C3, D2, D3","A1, A2, C2, D1","R1, R4, R7","financial_distress, asset_utilization_risk, debt_servicing_risk","B1: Debt ratio cao cho thấy doanh nghiệp phụ thuộc nhiều vào nợ vay, có rủi ro tài chính cao. | B2: Debt to equity ratio cao cho thấy doanh nghiệp phụ thuộc quá nhiều vào vốn vay so với vốn chủ sở hữu. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R1 (financial_distress): Tỷ lệ nợ cao kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp có nguy cơ gặp khó khăn tài chính nghiêm trọng. | R4 (debt_servicing_risk): Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.
MSN,MSN,2016,3,0.875,High,"Các chỉ số có rủi ro cao: B2 (Debt to equity ratio cao cho thấy doanh nghiệp phụ thuộc quá nhiều vào vốn vay so với vốn chủ sở hữu.), B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.) | Phát hiện 2 vấn đề phức hợp: debt_servicing_risk - Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ.; asset_utilization_risk - Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.",6,5,2,"B2, B3, C1, C3, D2, D3","A1, A2, B1, C2, D1","R4, R7","asset_utilization_risk, debt_servicing_risk","B2: Debt to equity ratio cao cho thấy doanh nghiệp phụ thuộc quá nhiều vào vốn vay so với vốn chủ sở hữu. | B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R4 (debt_servicing_risk): Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.
MSN,MSN,2016,2,0.7917,High,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C3 (Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả.) | Phát hiện 2 vấn đề phức hợp: debt_servicing_risk - Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ.; asset_utilization_risk - Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.",5,5,2,"B3, C1, C3, D2, D3","A1, A2, B1, B2, C2","R4, R7","asset_utilization_risk, debt_servicing_risk","B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R4 (debt_servicing_risk): Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.
MSN,MSN,2016,1,1.0,High,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 5 vấn đề phức hợp: debt_servicing_risk - Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ.; operational_inefficiency - Hiệu quả hoạt động thấp kết hợp với tỷ suất lợi nhuận kém cho thấy doanh nghiệp cần cải thiện quy trình vận hành.",7,5,5,"B3, C1, C2, C3, D1, D2, D3","A1, A2, A3, B1, B2","R4, R5, R7, R9, R12","debt_servicing_risk, working_capital_inefficiency, operational_inefficiency, asset_utilization_risk, severe_profitability_risk","B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D1: ROS thấp cho thấy doanh nghiệp có tỷ suất lợi nhuận kém, cần xem xét lại chiến lược kinh doanh. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R4 (debt_servicing_risk): Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ. | R5 (operational_inefficiency): Hiệu quả hoạt động thấp kết hợp với tỷ suất lợi nhuận kém cho thấy doanh nghiệp cần cải thiện quy trình vận hành. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản. | R9 (severe_profitability_risk): Tất cả các chỉ số sinh lợi đều ở mức thấp cho thấy doanh nghiệp đang gặp khó khăn nghiêm trọng về khả năng tạo lợi nhuận. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
MSN,MSN,2015,4,0.9,High,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 3 vấn đề phức hợp: debt_servicing_risk - Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ.; asset_utilization_risk - Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.",6,4,3,"B3, C1, C2, C3, D2, D3","A1, A2, B1, B2","R4, R7, R12","asset_utilization_risk, working_capital_inefficiency, debt_servicing_risk","B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R4 (debt_servicing_risk): Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
MSN,MSN,2015,3,0.7583,High,"Các chỉ số có rủi ro cao: C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.), C3 (Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả.) | Phát hiện 2 vấn đề phức hợp: asset_utilization_risk - Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.; working_capital_inefficiency - Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.",5,5,2,"C1, C2, C3, D2, D3","A1, A2, B1, B2, D1","R7, R12","asset_utilization_risk, working_capital_inefficiency","C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
MSN,MSN,2015,2,0.9417,High,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 3 vấn đề phức hợp: debt_servicing_risk - Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ.; asset_utilization_risk - Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản.",6,5,3,"B3, C1, C2, C3, D2, D3","A1, A2, B1, B2, D1","R4, R7, R12","asset_utilization_risk, working_capital_inefficiency, debt_servicing_risk","B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R4 (debt_servicing_risk): Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
MSN,MSN,2015,1,1.0,High,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 5 vấn đề phức hợp: debt_servicing_risk - Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ.; operational_inefficiency - Hiệu quả hoạt động thấp kết hợp với tỷ suất lợi nhuận kém cho thấy doanh nghiệp cần cải thiện quy trình vận hành.",7,4,5,"B3, C1, C2, C3, D1, D2, D3","A1, A2, B1, B2","R4, R5, R7, R9, R12","debt_servicing_risk, working_capital_inefficiency, operational_inefficiency, asset_utilization_risk, severe_profitability_risk","B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | C3: Fixed asset turnover thấp cho thấy tài sản cố định chưa được tận dụng hiệu quả. | D1: ROS thấp cho thấy doanh nghiệp có tỷ suất lợi nhuận kém, cần xem xét lại chiến lược kinh doanh. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R4 (debt_servicing_risk): Khả năng trả lãi vay kém kết hợp với tỷ lệ nợ cao cho thấy doanh nghiệp gặp khó khăn trong việc phục vụ nợ. | R5 (operational_inefficiency): Hiệu quả hoạt động thấp kết hợp với tỷ suất lợi nhuận kém cho thấy doanh nghiệp cần cải thiện quy trình vận hành. | R7 (asset_utilization_risk): Tài sản cố định không được tận dụng hiệu quả kết hợp với khả năng sinh lợi thấp cho thấy doanh nghiệp cần tối ưu hóa sử dụng tài sản. | R9 (severe_profitability_risk): Tất cả các chỉ số sinh lợi đều ở mức thấp cho thấy doanh nghiệp đang gặp khó khăn nghiêm trọng về khả năng tạo lợi nhuận. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
